Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
conditional,prune-packed.c,13,+,+,+,isatty(2) ? PRUNE_PACKED_VERBOSE : 0,13.0,	int opts = isatty(2) ? PRUNE_PACKED_VERBOSE : 0;,12.0,isatty ( 2 ) ? PRUNE_PACKED_VERBOSE : 0
conditional,prune.c,101,+,+,+,"(type > 0) ? type_name(type) : ""unknown""",10.0,"		       (type > 0) ? type_name(type) : ""unknown"");",9.0,"( type > 0 ) ? type_name ( type ) : ""unknown"""
conditional,prune.c,199,+,+,+,show_only ? PRUNE_PACKED_DRY_RUN : 0,23.0,	prune_packed_objects(show_only ? PRUNE_PACKED_DRY_RUN : 0);,22.0,show_only ? PRUNE_PACKED_DRY_RUN : 0
conditional,prune.c,207,+,+,+,show_only ? PRUNE_SHOW_ONLY : 0,17.0,		prune_shallow(show_only ? PRUNE_SHOW_ONLY : 0);,16.0,show_only ? PRUNE_SHOW_ONLY : 0
conditional,pthread.h,75,+,-,-,(*keyp = TlsAlloc()) == TLS_OUT_OF_INDEXES ? EAGAIN : 0,,,,
conditional,pthread.h,80,+,-,-,TlsFree(key) ? 0 : EINVAL,,,,
conditional,pthread.h,85,+,-,-,"TlsSetValue(key, (void*)value) ? 0 : EINVAL",,,,
conditional,pull.c,63,+,+,+,unset ? REBASE_FALSE : REBASE_TRUE,12.0,		*value = unset ? REBASE_FALSE : REBASE_TRUE;,11.0,unset ? REBASE_FALSE : REBASE_TRUE
conditional,pull.c,64,+,+,+,*value == REBASE_INVALID ? -1 : 0,9.0,	return *value == REBASE_INVALID ? -1 : 0;,8.0,* value == REBASE_INVALID ? - 1 : 0
conditional,pull.c,368,+,+,+,"git_config_bool(var, value) ? RECURSE_SUBMODULES_ON : RECURSE_SUBMODULES_OFF",24.0,"		recurse_submodules = git_config_bool(var, value) ?
			RECURSE_SUBMODULES_ON : RECURSE_SUBMODULES_OFF;",23.0,"git_config_bool ( var , value ) ? RECURSE_SUBMODULES_ON : RECURSE_SUBMODULES_OFF"
conditional,pull.c,442,-,+,+,,23.0,	const char *remote = curr_branch ? curr_branch->remote_name : NULL;,22.0,curr_branch ? curr_branch -> remote_name : NULL
conditional,pull.c,719,-,+,-,,2.0,	assert(curr_branch_remote);,,
conditional,pull.c,806,+,+,+,ret ? -1 : 0,9.0,	return ret ? -1 : 0;,8.0,ret ? - 1 : 0
conditional,push.c,80,+,+,+,"query.force ? ""+"" : """"",6.0,"					query.force ? ""+"" : """",",5.0,"query . force ? ""+"" : """""
conditional,push.c,389,+,+,+,"thin ? ""yes"" : NULL",50.0,"	transport_set_option(transport, TRANS_OPT_THIN, thin ? ""yes"" : NULL);",49.0,"thin ? ""yes"" : NULL"
conditional,push.c,544,+,+,+,"git_config_bool(k, v) ? RECURSE_SUBMODULES_ON_DEMAND : RECURSE_SUBMODULES_OFF",13.0,"		int val = git_config_bool(k, v) ?
			RECURSE_SUBMODULES_ON_DEMAND : RECURSE_SUBMODULES_OFF;",12.0,"git_config_bool ( k , v ) ? RECURSE_SUBMODULES_ON_DEMAND : RECURSE_SUBMODULES_OFF"
conditional,push.c,631,+,+,+,push_options_cmdline.nr ? &push_options_cmdline : &push_options_config,18.0,"	push_options = (push_options_cmdline.nr
		? &push_options_cmdline
		: &push_options_config);",17.0,push_options_cmdline . nr ? & push_options_cmdline : & push_options_config
conditional,quote.c,381,+,+,+,force_dq ? CQUOTE_NODQ : 0,10.0,			      force_dq ? CQUOTE_NODQ : 0);,9.0,force_dq ? CQUOTE_NODQ : 0
conditional,range-diff.c,91,+,+,+,dash_dash < 0 ? 3 : dash_dash,10.0,			     (dash_dash < 0 ? 3 : dash_dash));,9.0,dash_dash < 0 ? 3 : dash_dash
conditional,range-diff.c,111,+,+,+,dash_dash < 0 ? 2 : dash_dash,10.0,			     (dash_dash < 0 ? 2 : dash_dash));,9.0,dash_dash < 0 ? 2 : dash_dash
conditional,range-diff.c,142,+,+,+,dash_dash < 0 ? 1 : dash_dash,10.0,			     (dash_dash < 0 ? 1 : dash_dash));,9.0,dash_dash < 0 ? 1 : dash_dash
conditional,range-diff.c,240,-,+,+,,25.0,"	return strcmp(a->diff, keydata ? keydata : b->diff);",24.0,keydata ? keydata : b -> diff
conditional,range-diff.c,344,+,+,+,a_util->matching < 0 ? a_util->diffsize * creation_factor / 100 : COST_MAX,7.0,"		c = a_util->matching < 0 ?
			a_util->diffsize * creation_factor / 100 : COST_MAX;",6.0,a_util -> matching < 0 ? a_util -> diffsize * creation_factor / 100 : COST_MAX
conditional,range-diff.c,353,+,+,+,util->matching < 0 ? util->diffsize * creation_factor / 100 : COST_MAX,7.0,"		c = util->matching < 0 ?
			util->diffsize * creation_factor / 100 : COST_MAX;",6.0,util -> matching < 0 ? util -> diffsize * creation_factor / 100 : COST_MAX
conditional,range-diff.c,386,+,+,+,a_util ? &a_util->oid : &b_util->oid,26.0,	struct object_id *oid = a_util ? &a_util->oid : &b_util->oid;,25.0,a_util ? & a_util -> oid : & b_util -> oid
conditional,range-diff.c,418,+,+,+,status == '!' ? color_old : color,21.0,"	strbuf_addstr(buf, status == '!' ? color_old : color);",20.0,status == '!' ? color_old : color
conditional,range-diff.c,488,+,+,+,a->nr > b->nr ? a->nr : b->nr,42.0,	int patch_no_width = decimal_width(1 + (a->nr > b->nr ? a->nr : b->nr));,41.0,a -> nr > b -> nr ? a -> nr : b -> nr
conditional,range-diff.c,520,+,+,+,i < a->nr ? a->items[i].util : NULL,12.0,		a_util = i < a->nr ? a->items[i].util : NULL;,11.0,i < a -> nr ? a -> items [ i ] . util : NULL
conditional,range-diff.c,521,+,+,+,j < b->nr ? b->items[j].util : NULL,12.0,		b_util = j < b->nr ? b->items[j].util : NULL;,11.0,j < b -> nr ? b -> items [ j ] . util : NULL
conditional,range-diff.c,525,+,+,+,++i < a->nr ? a->items[i].util : NULL,13.0,			a_util = ++i < a->nr ? a->items[i].util : NULL;,12.0,++ i < a -> nr ? a -> items [ i ] . util : NULL
conditional,range-diff.c,541,+,+,+,++j < b->nr ? b->items[j].util : NULL,13.0,			b_util = ++j < b->nr ? b->items[j].util : NULL;,12.0,++ j < b -> nr ? b -> items [ j ] . util : NULL
conditional,read-cache.c,204,+,+,+,has_symlinks ? S_IFLNK : (S_IFREG | 0644),10.0,		return has_symlinks ? S_IFLNK : (S_IFREG | 0644);,9.0,has_symlinks ? S_IFLNK : ( S_IFREG | 0644 )
conditional,read-cache.c,206,+,+,+,trust_executable_bit ? 0755 : 0644,26.0,		return (ce->ce_mode & (trust_executable_bit ? 0755 : 0644)) | S_IFREG;,25.0,trust_executable_bit ? 0755 : 0644
conditional,read-cache.c,294,+,+,+,ce_compare_gitlink(ce) ? DATA_CHANGED : 0,11.0,			return ce_compare_gitlink(ce) ? DATA_CHANGED : 0;,10.0,ce_compare_gitlink ( ce ) ? DATA_CHANGED : 0
conditional,read-cache.c,295,+,-,-,ce_compare_gitlink(ce) ? DATA_CHANGED : 0,,,,
conditional,read-cache.c,311,+,+,+,!S_ISREG(st->st_mode) ? TYPE_CHANGED : 0,14.0,		changed |= !S_ISREG(st->st_mode) ? TYPE_CHANGED : 0;,13.0,! S_ISREG ( st -> st_mode ) ? TYPE_CHANGED : 0
conditional,read-cache.c,312,+,-,-,!S_ISREG(st->st_mode) ? TYPE_CHANGED : 0,,,,
conditional,read-cache.c,702,+,+,+,intent_only ? ADD_CACHE_NEW_ONLY : 0,7.0,			  (intent_only ? ADD_CACHE_NEW_ONLY : 0));,6.0,intent_only ? ADD_CACHE_NEW_ONLY : 0
conditional,read-cache.c,703,+,+,+,intent_only ? ADD_CACHE_NEW_ONLY : 0,24.0,	unsigned hash_flags = pretend ? 0 : HASH_WRITE_OBJECT;,23.0,pretend ? 0 : HASH_WRITE_OBJECT
conditional,read-cache.c,704,+,-,-,pretend ? 0 : HASH_WRITE_OBJECT,,,,
conditional,read-cache.c,737,+,+,+,(0 <= pos) ? istate->cache[pos] : NULL,9.0,		ent = (0 <= pos) ? istate->cache[pos] : NULL;,8.0,( 0 <= pos ) ? istate -> cache [ pos ] : NULL
conditional,read-cache.c,738,+,-,-,(0 <= pos) ? istate->cache[pos] : NULL,,,,
conditional,read-cache.c,1019,+,+,+,S_ISDIR(mode) ? PATH_DIR_WITH_SEP : PATH_INVALID,12.0,"				return S_ISDIR(mode) ? PATH_DIR_WITH_SEP :
						       PATH_INVALID;",11.0,S_ISDIR ( mode ) ? PATH_DIR_WITH_SEP : PATH_INVALID
conditional,read-cache.c,1020,+,-,-,S_ISDIR(mode) ? PATH_DIR_WITH_SEP : PATH_INVALID,,,,
conditional,read-cache.c,1508,+,+,+,really ? CE_MATCH_IGNORE_VALID : 0,6.0,				(really ? CE_MATCH_IGNORE_VALID : 0) |,5.0,really ? CE_MATCH_IGNORE_VALID : 0
conditional,read-cache.c,1509,+,+,+,really ? CE_MATCH_IGNORE_VALID : 0,6.0,				(not_new ? CE_MATCH_IGNORE_MISSING : 0));,5.0,not_new ? CE_MATCH_IGNORE_MISSING : 0
conditional,read-cache.c,1510,+,-,-,not_new ? CE_MATCH_IGNORE_MISSING : 0,,,,
conditional,read-cache.c,1524,+,+,+,"in_porcelain ? ""M\t%s\n"" : ""%s: needs update\n""",19.0,"	modified_fmt   = in_porcelain ? ""M\t%s\n"" : ""%s: needs update\n"";",18.0,"in_porcelain ? ""M\t%s\n"" : ""%s: needs update\n"""
conditional,read-cache.c,1525,+,+,+,"in_porcelain ? ""M\t%s\n"" : ""%s: needs update\n""",19.0,"	deleted_fmt    = in_porcelain ? ""D\t%s\n"" : ""%s: needs update\n"";",18.0,"in_porcelain ? ""D\t%s\n"" : ""%s: needs update\n"""
conditional,read-cache.c,1526,+,+,+,"in_porcelain ? ""D\t%s\n"" : ""%s: needs update\n""",19.0,"	typechange_fmt = in_porcelain ? ""T\t%s\n"" : ""%s: needs update\n"";",18.0,"in_porcelain ? ""T\t%s\n"" : ""%s: needs update\n"""
conditional,read-cache.c,1527,+,+,+,"in_porcelain ? ""T\t%s\n"" : ""%s: needs update\n""",19.0,"	added_fmt      = in_porcelain ? ""A\t%s\n"" : ""%s: needs update\n"";",18.0,"in_porcelain ? ""A\t%s\n"" : ""%s: needs update\n"""
conditional,read-cache.c,1528,+,+,+,"in_porcelain ? ""A\t%s\n"" : ""%s: needs update\n""",19.0,"	unmerged_fmt   = in_porcelain ? ""U\t%s\n"" : ""%s: needs merge\n"";",18.0,"in_porcelain ? ""U\t%s\n"" : ""%s: needs merge\n"""
conditional,read-cache.c,1529,+,-,-,"in_porcelain ? ""U\t%s\n"" : ""%s: needs merge\n""",,,,
conditional,read-cache.c,1701,-,-,+,,,,10.0,( flags & CE_EXTENDED ) ? 2 : 1
conditional,read-cache.c,1887,-,+,-,,15.0,		*ent_size = ondisk_ce_size(ce);,,
conditional,read-cache.c,2646,+,+,+,ce_namelen(ce) >= CE_NAMEMASK ? CE_NAMEMASK : ce_namelen(ce),12.0,	flags |= (ce_namelen(ce) >= CE_NAMEMASK ? CE_NAMEMASK : ce_namelen(ce));,11.0,ce_namelen ( ce ) >= CE_NAMEMASK ? CE_NAMEMASK : ce_namelen ( ce )
conditional,read-cache.c,2647,+,-,-,ce_namelen(ce) >= CE_NAMEMASK ? CE_NAMEMASK : ce_namelen(ce),,,,
conditional,read-cache.c,2667,-,+,-,,52.0,"	size = offsetof(struct ondisk_cache_entry,data) + ondisk_data_size(ce->ce_flags, 0);",,
conditional,read-cache.c,2862,+,+,+,extended ? 3 : 2,21.0,		istate->version = extended ? 3 : 2;,20.0,extended ? 3 : 2
conditional,read-cache.c,2863,+,-,-,extended ? 3 : 2,,,,
conditional,read-cache.c,2908,+,+,+,(hdr_version == 4) ? &previous_name_buf : NULL,18.0,	previous_name = (hdr_version == 4) ? &previous_name_buf : NULL;,17.0,( hdr_version == 4 ) ? & previous_name_buf : NULL
conditional,read-cache.c,2909,+,-,-,(hdr_version == 4) ? &previous_name_buf : NULL,,,,
conditional,read-cache.c,3154,+,+,+,"istate->updated_workdir ? ""1"" : ""0""",4.0,"			istate->updated_workdir ? ""1"" : ""0"",",3.0,"istate -> updated_workdir ? ""1"" : ""0"""
conditional,read-cache.c,3155,+,+,+,"istate->updated_workdir ? ""1"" : ""0""",4.0,"			istate->updated_skipworktree ? ""1"" : ""0"", NULL);",3.0,"istate -> updated_skipworktree ? ""1"" : ""0"""
conditional,read-cache.c,3156,+,-,-,"istate->updated_skipworktree ? ""1"" : ""0""",,,,
conditional,read-tree.c,169,+,+,+,opts.prefix ? 1 : 0,15.0,	prefix_set = opts.prefix ? 1 : 0;,14.0,opts . prefix ? 1 : 0
conditional,read-tree.c,219,+,+,+,"opts.update ? ""-u"" : ""-i""",7.0,"		    opts.update ? ""-u"" : ""-i"");",6.0,"opts . update ? ""-u"" : ""-i"""
conditional,read-tree.c,235,+,+,+,opts.prefix ? bind_merge : oneway_merge,14.0,			opts.fn = opts.prefix ? bind_merge : oneway_merge;,13.0,opts . prefix ? bind_merge : oneway_merge
conditional,reader.c,267,+,+,+,r->block_size ? r->block_size : DEFAULT_BLOCK_SIZE,29.0,"	int32_t guess_block_size = r->block_size ? r->block_size :
							 DEFAULT_BLOCK_SIZE;",28.0,r -> block_size ? r -> block_size : DEFAULT_BLOCK_SIZE
conditional,reader.c,272,+,+,+,next_off ? 0 : header_size(r->version),24.0,	uint32_t header_off = next_off ? 0 : header_size(r->version);,23.0,next_off ? 0 : header_size ( r -> version )
conditional,reader.c,273,+,-,-,r->block_size ? r->block_size : DEFAULT_BLOCK_SIZE,,,,
conditional,reader.c,278,+,-,-,next_off ? 0 : header_size(r->version),,,,
conditional,reader.c,384,-,+,-,,2.0,	assert(!it->ops);,,
conditional,reader.c,834,-,+,-,,2.0,	assert(!tab->ops);,,
conditional,readwrite_test.c,103,+,+,+,(hash_id == GIT_SHA256_FORMAT_ID) ? 2 : 1,5.0,				(hash_id == GIT_SHA256_FORMAT_ID) ? 2 : 1);,4.0,( hash_id == GIT_SHA256_FORMAT_ID ) ? 2 : 1
conditional,rebase.c,222,+,+,+,upstream ? upstream : onto,28.0,	struct commit *base_rev = upstream ? upstream : onto;,27.0,upstream ? upstream : onto
conditional,rebase.c,277,+,+,+,"opts->head_name ? opts->head_name : ""detached HEAD""",9.0,"			     opts->head_name ? opts->head_name : ""detached HEAD"",",8.0,"opts -> head_name ? opts -> head_name : ""detached HEAD"""
conditional,rebase.c,325,+,+,+,opts->keep_empty ? TODO_LIST_KEEP_EMPTY : 0,11.0,	flags |= opts->keep_empty ? TODO_LIST_KEEP_EMPTY : 0;,10.0,opts -> keep_empty ? TODO_LIST_KEEP_EMPTY : 0
conditional,rebase.c,326,+,+,+,abbreviate_commands ? TODO_LIST_ABBREVIATE_CMDS : 0,11.0,	flags |= abbreviate_commands ? TODO_LIST_ABBREVIATE_CMDS : 0;,10.0,abbreviate_commands ? TODO_LIST_ABBREVIATE_CMDS : 0
conditional,rebase.c,327,+,+,+,opts->rebase_merges ? TODO_LIST_REBASE_MERGES : 0,11.0,	flags |= opts->rebase_merges ? TODO_LIST_REBASE_MERGES : 0;,10.0,opts -> rebase_merges ? TODO_LIST_REBASE_MERGES : 0
conditional,rebase.c,328,+,+,+,opts->rebase_cousins > 0 ? TODO_LIST_REBASE_COUSINS : 0,11.0,	flags |= opts->rebase_cousins > 0 ? TODO_LIST_REBASE_COUSINS : 0;,10.0,opts -> rebase_cousins > 0 ? TODO_LIST_REBASE_COUSINS : 0
conditional,rebase.c,329,+,+,+,opts->root_with_onto ? TODO_LIST_ROOT_WITH_ONTO : 0,11.0,	flags |= opts->root_with_onto ? TODO_LIST_ROOT_WITH_ONTO : 0;,10.0,opts -> root_with_onto ? TODO_LIST_ROOT_WITH_ONTO : 0
conditional,rebase.c,330,+,+,+,opts->reapply_cherry_picks ? TODO_LIST_REAPPLY_CHERRY_PICKS : 0,11.0,	flags |= opts->reapply_cherry_picks ? TODO_LIST_REAPPLY_CHERRY_PICKS : 0;,10.0,opts -> reapply_cherry_picks ? TODO_LIST_REAPPLY_CHERRY_PICKS : 0
conditional,rebase.c,331,+,+,+,opts->flags & REBASE_NO_QUIET ? TODO_LIST_WARN_SKIPPED_CHERRY_PICKS : 0,11.0,	flags |= opts->flags & REBASE_NO_QUIET ? TODO_LIST_WARN_SKIPPED_CHERRY_PICKS : 0;,10.0,opts -> flags & REBASE_NO_QUIET ? TODO_LIST_WARN_SKIPPED_CHERRY_PICKS : 0
conditional,rebase.c,420,+,+,+,"starts_with(head_name.buf, ""refs/"") ? xstrdup(head_name.buf) : NULL",20.0,"	opts->head_name = starts_with(head_name.buf, ""refs/"") ?
		xstrdup(head_name.buf) : NULL;",19.0,"starts_with ( head_name . buf , ""refs/"" ) ? xstrdup ( head_name . buf ) : NULL"
conditional,rebase.c,488,+,+,+,"opts->head_name ? opts->head_name : ""detached HEAD""",6.0,"		   opts->head_name ? opts->head_name : ""detached HEAD"");",5.0,"opts -> head_name ? opts -> head_name : ""detached HEAD"""
conditional,rebase.c,490,+,+,+,"opts->onto ? oid_to_hex(&opts->onto->object.oid) : """"",6.0,"		   opts->onto ? oid_to_hex(&opts->onto->object.oid) : """");",5.0,"opts -> onto ? oid_to_hex ( & opts -> onto -> object . oid ) : """""
conditional,rebase.c,500,+,+,+,"opts->allow_rerere_autoupdate == RERERE_AUTOUPDATE ? """" : ""-no""",7.0,"			   opts->allow_rerere_autoupdate == RERERE_AUTOUPDATE ?
				"""" : ""-no"");",6.0,"opts -> allow_rerere_autoupdate == RERERE_AUTOUPDATE ? """" : ""-no"""
conditional,rebase.c,628,+,+,+,opts->root ? &opts->onto->object.oid : &opts->upstream->object.oid,19.0,"		     oid_to_hex(opts->root ?
				/* this is now equivalent to !opts->upstream */
				&opts->onto->object.oid :
				&opts->upstream->object.oid),",18.0,opts -> root ? & opts -> onto -> object . oid : & opts -> upstream -> object . oid
conditional,rebase.c,729,+,+,+,status ? -1 : 0,9.0,	return status ? -1 : 0;,8.0,status ? - 1 : 0
conditional,rebase.c,762,+,+,+,"git_config_bool(var, value) ? xstrdup(""-S"") : NULL",24.0,"		opts->gpg_sign_opt = git_config_bool(var, value) ?
			xstrdup(""-S"") : NULL;",23.0,"git_config_bool ( var , value ) ? xstrdup ( ""-S"" ) : NULL"
conditional,rebase.c,794,+,+,+,"git_config_bool(var, value) ? -1 : 0",22.0,"		opts->fork_point = git_config_bool(var, value) ? -1 : 0;",21.0,"git_config_bool ( var , value ) ? - 1 : 0"
conditional,rebase.c,966,+,+,+,"unset ? ""--no-keep-empty"" : ""--keep-empty""",20.0,"	imply_merge(opts, unset ? ""--no-keep-empty"" : ""--keep-empty"");",19.0,"unset ? ""--no-keep-empty"" : ""--keep-empty"""
conditional,rebase.c,1014,-,+,+,,3.0,"		current_branch ? _(""There is no tracking information for ""
			""the current branch."") :
			_(""You are not currently on a branch.""));",2.0,"current_branch ? _ ( ""There is no tracking information for "" ""the current branch."" ) : _ ( ""You are not currently on a branch."" )"
conditional,rebase.c,1190,+,+,+,"options.gpg_sign_opt ? """" : NULL",13.0,"	gpg_sign = options.gpg_sign_opt ? """" : NULL;",12.0,"options . gpg_sign_opt ? """" : NULL"
conditional,rebase.c,1273,+,+,+,"options.reflog_action ? options.reflog_action : ""rebase""",11.0,"		xstrdup(options.reflog_action ? options.reflog_action : ""rebase"");",10.0,"options . reflog_action ? options . reflog_action : ""rebase"""
conditional,rebase.c,1328,+,+,+,options.head_name ? options.head_name : oid_to_hex(&options.orig_head->object.oid),8.0,"			    options.head_name ? options.head_name
					      : oid_to_hex(&options.orig_head->object.oid));",7.0,options . head_name ? options . head_name : oid_to_hex ( & options . orig_head -> object . oid )
conditional,rebase.c,1376,+,+,+,last_slash ? last_slash + 1 : options.state_dir,4.0,			last_slash ? last_slash + 1 : options.state_dir;,3.0,last_slash ? last_slash + 1 : options . state_dir
conditional,rebase.c,1446,+,+,+,"options.reapply_cherry_picks ? ""--reapply-cherry-picks"" : ""--no-reapply-cherry-picks""",25.0,"		imply_merge(&options, options.reapply_cherry_picks ?
					  ""--reapply-cherry-picks"" :
					  ""--no-reapply-cherry-picks"");",24.0,"options . reapply_cherry_picks ? ""--reapply-cherry-picks"" : ""--no-reapply-cherry-picks"""
conditional,rebase.c,1508,+,+,+,(options.update_refs >= 0) ? options.update_refs : ((options.config_update_refs >= 0) ? options.config_update_refs : 0),24.0,"	options.update_refs = (options.update_refs >= 0) ? options.update_refs :
			     ((options.config_update_refs >= 0) ? options.config_update_refs : 0);",23.0,( options . update_refs >= 0 ) ? options . update_refs : ( ( options . config_update_refs >= 0 ) ? options . config_update_refs : 0 )
conditional,rebase.c,1509,+,+,+,(options.config_update_refs >= 0) ? options.config_update_refs : 0,10.0,			     ((options.config_update_refs >= 0) ? options.config_update_refs : 0);,9.0,( options . config_update_refs >= 0 ) ? options . config_update_refs : 0
conditional,rebase.c,1513,+,+,+,(options.rebase_merges >= 0) ? options.rebase_merges : ((options.config_rebase_merges >= 0) ? options.config_rebase_merges : 0),26.0,"	options.rebase_merges = (options.rebase_merges >= 0) ? options.rebase_merges :
				((options.config_rebase_merges >= 0) ? options.config_rebase_merges : 0);",25.0,( options . rebase_merges >= 0 ) ? options . rebase_merges : ( ( options . config_rebase_merges >= 0 ) ? options . config_rebase_merges : 0 )
conditional,rebase.c,1514,+,+,+,(options.config_rebase_merges >= 0) ? options.config_rebase_merges : 0,6.0,				((options.config_rebase_merges >= 0) ? options.config_rebase_merges : 0);,5.0,( options . config_rebase_merges >= 0 ) ? options . config_rebase_merges : 0
conditional,rebase.c,1759,+,+,+,argc ? argv[0] : NULL,4.0,"			argc ? argv[0] : NULL, NULL))",3.0,argc ? argv [ 0 ] : NULL
conditional,rebase.c,1782,+,+,+,is_null_oid(&branch_base) ? the_hash_algo->empty_tree : &branch_base,17.0,"		diff_tree_oid(is_null_oid(&branch_base) ?
			      the_hash_algo->empty_tree : &branch_base,",16.0,is_null_oid ( & branch_base ) ? the_hash_algo -> empty_tree : & branch_base
conditional,rebase.c,1822,+,+,+,options.root ? oid_to_hex(&options.onto->object.oid) : (options.restrict_revision ? oid_to_hex(&options.restrict_revision->object.oid) : oid_to_hex(&options.upstream->object.oid)),7.0,"		    options.root ? oid_to_hex(&options.onto->object.oid) :
		    (options.restrict_revision ?
		     oid_to_hex(&options.restrict_revision->object.oid) :
		     oid_to_hex(&options.upstream->object.oid)),",6.0,options . root ? oid_to_hex ( & options . onto -> object . oid ) : ( options . restrict_revision ? oid_to_hex ( & options . restrict_revision -> object . oid ) : oid_to_hex ( & options . upstream -> object . oid ) )
conditional,rebase.c,1823,+,+,+,options.restrict_revision ? oid_to_hex(&options.restrict_revision->object.oid) : oid_to_hex(&options.upstream->object.oid),8.0,"		    (options.restrict_revision ?
		     oid_to_hex(&options.restrict_revision->object.oid) :
		     oid_to_hex(&options.upstream->object.oid)),",7.0,options . restrict_revision ? oid_to_hex ( & options . restrict_revision -> object . oid ) : oid_to_hex ( & options . upstream -> object . oid )
conditional,receive-pack.c,176,+,+,+,"fsck_msg_types.len ? ',' : '='",4.0,"			fsck_msg_types.len ? ',' : '=', path);",3.0,"fsck_msg_types . len ? ',' : '='"
conditional,receive-pack.c,186,+,+,+,"fsck_msg_types.len ? ',' : '='",5.0,"				fsck_msg_types.len ? ',' : '=', msg_id, value);",4.0,"fsck_msg_types . len ? ',' : '='"
conditional,receive-pack.c,614,+,+,+,"found ? xmemdupz(found, noncelen) : NULL",16.0,"	char *nonce = found ? xmemdupz(found, noncelen) : NULL;",15.0,"found ? xmemdupz ( found , noncelen ) : NULL"
conditional,receive-pack.c,760,+,+,+,"sigcheck.signer ? sigcheck.signer : """"",9.0,"			     sigcheck.signer ? sigcheck.signer : """");",8.0,"sigcheck . signer ? sigcheck . signer : """""
conditional,receive-pack.c,762,+,+,+,"sigcheck.key ? sigcheck.key : """"",9.0,"			     sigcheck.key ? sigcheck.key : """");",8.0,"sigcheck . key ? sigcheck . key : """""
